transaccion_id,fecha_hora,sucursal_id,producto_id,monto_total,tiempo_atencion_min
TXN-000348,2026-03-01 10:38:12,SUC-01,PROD-03,13.62,2.54
TXN-000349,2026-03-01 10:38:20,SUC-01,PROD-02,9.7,5.2
TXN-000350,2026-03-01 10:40:32,SUC-01,PROD-04,17.1,2.38
TXN-000351,2026-03-01 10:41:09,SUC-03,PROD-01,19.14,4.87
TXN-000352,2026-03-01 10:41:09,SUC-03,PROD-01,20.75,2.83
TXN-000353,2026-03-01 10:44:09,SUC-02,PROD-01,20.88,3.78
TXN-000354,2026-03-01 10:45:13,SUC-02,PROD-04,15.13,2.33
TXN-000355,2026-03-01 10:45:58,SUC-03,PROD-01,16.27,2.52
TXN-000356,2026-03-01 10:46:09,SUC-03,PROD-02,11.72,2.47
TXN-000357,2026-03-01 10:46:16,SUC-01,PROD-03,23.17,2.86
TXN-000358,2026-03-01 10:46:56,SUC-01,PROD-03,12.34,2.82
TXN-000359,2026-03-01 10:47:30,SUC-03,PROD-04,26.98,2.62
TXN-000360,2026-03-01 10:48:10,SUC-01,PROD-02,15.53,2.51
TXN-000361,2026-03-01 10:48:24,SUC-02,PROD-01,11.45,2.74
TXN-000362,2026-03-01 10:49:26,SUC-03,PROD-01,14.95,4.61
TXN-000363,2026-03-01 10:50:52,SUC-03,PROD-04,12.91,1.55
TXN-000364,2026-03-01 10:51:24,SUC-03,PROD-04,12.9,3.2
TXN-000365,2026-03-01 10:53:26,SUC-02,PROD-02,10.92,5.24
TXN-000366,2026-03-01 10:54:57,SUC-02,PROD-02,15.91,2.9
TXN-000367,2026-03-01 10:55:06,SUC-03,PROD-01,19.37,2.32
TXN-000368,2026-03-01 10:55:40,SUC-01,PROD-03,28.32,2.76
TXN-000369,2026-03-01 10:55:54,SUC-03,PROD-02,13.77,2.6
TXN-000370,2026-03-01 10:56:48,SUC-02,PROD-03,17.3,2.44
TXN-000371,2026-03-01 10:57:49,SUC-02,PROD-01,13.69,2.7
TXN-000372,2026-03-01 10:58:00,SUC-01,PROD-04,32.82,1.92
TXN-000373,2026-03-01 10:58:06,SUC-01,PROD-03,9.22,2.33
TXN-000374,2026-03-01 10:59:33,SUC-01,PROD-01,12.14,3.14
TXN-000375,2026-03-01 11:01:58,SUC-02,PROD-03,19.36,3.0
TXN-000376,2026-03-01 11:03:15,SUC-01,PROD-03,9.51,3.53
TXN-000377,2026-03-01 11:05:05,SUC-01,PROD-01,17.6,4.25
TXN-000378,2026-03-01 11:08:42,SUC-01,PROD-02,18.99,5.03
TXN-000379,2026-03-01 11:10:16,SUC-01,PROD-02,8.32,2.95
TXN-000380,2026-03-01 11:15:40,SUC-03,PROD-03,21.09,4.48
TXN-000381,2026-03-01 11:17:27,SUC-02,PROD-03,12.92,3.46
TXN-000382,2026-03-01 11:18:14,SUC-03,PROD-02,8.49,1.93
TXN-000383,2026-03-01 11:19:15,SUC-01,PROD-02,12.71,4.51
TXN-000384,2026-03-01 11:21:39,SUC-03,PROD-04,10.28,2.3
TXN-000385,2026-03-01 11:23:56,SUC-01,PROD-02,17.95,2.6
TXN-000386,2026-03-01 11:24:20,SUC-03,PROD-01,21.51,2.75
TXN-000387,2026-03-01 11:24:21,SUC-02,PROD-04,15.8,2.83
TXN-000388,2026-03-01 11:25:37,SUC-02,PROD-02,18.49,2.0
TXN-000389,2026-03-01 11:30:35,SUC-01,PROD-04,17.96,1.71
TXN-000390,2026-03-01 11:31:01,SUC-02,PROD-02,16.09,3.83
TXN-000391,2026-03-01 11:31:14,SUC-02,PROD-03,16.26,5.11
TXN-000392,2026-03-01 11:31:55,SUC-03,PROD-04,43.81,2.11
TXN-000393,2026-03-01 11:33:55,SUC-01,PROD-03,8.94,4.31
TXN-000394,2026-03-01 11:34:02,SUC-03,PROD-02,26.73,2.51
TXN-000395,2026-03-01 11:34:47,SUC-02,PROD-01,18.57,1.99
TXN-000396,2026-03-01 11:36:42,SUC-02,PROD-02,12.9,4.9
TXN-000397,2026-03-01 11:39:04,SUC-03,PROD-04,14.96,2.56
TXN-000398,2026-03-01 11:39:34,SUC-02,PROD-02,15.74,2.51
TXN-000399,2026-03-01 11:40:45,SUC-03,PROD-03,18.06,2.68
TXN-000400,2026-03-01 11:41:05,SUC-03,PROD-01,24.97,3.53
TXN-000401,2026-03-01 11:42:43,SUC-02,PROD-02,23.44,2.44
TXN-000402,2026-03-01 11:43:58,SUC-03,PROD-02,15.15,3.01
TXN-000403,2026-03-01 11:44:25,SUC-03,PROD-03,23.55,2.04
TXN-000404,2026-03-01 11:46:10,SUC-02,PROD-02,25.06,5.53
TXN-000405,2026-03-01 11:46:31,SUC-01,PROD-04,19.4,4.49
TXN-000406,2026-03-01 11:47:05,SUC-03,PROD-02,14.29,4.8
TXN-000407,2026-03-01 11:47:34,SUC-02,PROD-03,13.31,3.79
TXN-000408,2026-03-01 11:48:34,SUC-01,PROD-04,18.05,3.82
TXN-000409,2026-03-01 11:49:08,SUC-01,PROD-01,8.23,4.63
TXN-000410,2026-03-01 11:50:16,SUC-03,PROD-01,39.46,3.52
TXN-000411,2026-03-01 11:51:25,SUC-02,PROD-03,29.88,2.77
TXN-000412,2026-03-01 11:51:38,SUC-02,PROD-02,13.95,3.52
TXN-000413,2026-03-01 11:52:04,SUC-01,PROD-02,21.29,4.53
TXN-000414,2026-03-01 11:53:29,SUC-02,PROD-03,15.37,3.11
TXN-000415,2026-03-01 11:53:51,SUC-01,PROD-02,16.48,3.05
TXN-000416,2026-03-01 11:54:21,SUC-03,PROD-02,11.25,4.62
TXN-000417,2026-03-01 11:54:34,SUC-03,PROD-04,14.26,4.6
TXN-000418,2026-03-01 11:54:43,SUC-03,PROD-02,14.4,3.48
TXN-000419,2026-03-01 11:56:36,SUC-01,PROD-04,4.09,2.77
TXN-000420,2026-03-01 11:56:48,SUC-03,PROD-03,22.26,3.61
TXN-000421,2026-03-01 11:57:14,SUC-02,PROD-03,20.2,2.56
TXN-000422,2026-03-01 11:58:08,SUC-02,PROD-01,18.15,3.08
TXN-000423,2026-03-01 12:01:02,SUC-03,PROD-02,9.7,5.88
TXN-000424,2026-03-01 12:01:05,SUC-02,PROD-03,14.61,3.14
TXN-000425,2026-03-01 12:03:16,SUC-02,PROD-01,16.93,2.98
TXN-000426,2026-03-01 12:03:18,SUC-03,PROD-01,16.73,3.55
TXN-000427,2026-03-01 12:06:28,SUC-03,PROD-02,26.46,4.27
TXN-000428,2026-03-01 12:08:55,SUC-02,PROD-03,19.58,3.94
TXN-000429,2026-03-01 12:10:44,SUC-03,PROD-04,16.45,2.05
TXN-000430,2026-03-01 12:11:05,SUC-03,PROD-02,18.2,3.84
TXN-000431,2026-03-01 12:11:10,SUC-03,PROD-01,21.15,2.36
TXN-000432,2026-03-01 12:12:45,SUC-01,PROD-01,16.83,1.51
TXN-000433,2026-03-01 12:13:29,SUC-02,PROD-03,22.61,3.83
TXN-000434,2026-03-01 12:13:59,SUC-01,PROD-02,16.73,4.15
TXN-000435,2026-03-01 12:15:14,SUC-01,PROD-04,11.15,3.08
TXN-000436,2026-03-01 12:15:33,SUC-03,PROD-01,14.13,3.17
TXN-000437,2026-03-01 12:19:25,SUC-01,PROD-02,16.17,2.29
TXN-000438,2026-03-01 12:19:57,SUC-03,PROD-02,31.29,3.34
TXN-000439,2026-03-01 12:20:21,SUC-02,PROD-02,14.63,1.88
TXN-000440,2026-03-01 12:20:50,SUC-03,PROD-01,30.62,3.88
TXN-000441,2026-03-01 12:22:23,SUC-03,PROD-01,17.92,4.02
TXN-000442,2026-03-01 12:23:28,SUC-01,PROD-02,13.3,2.53
TXN-000443,2026-03-01 12:24:20,SUC-02,PROD-02,12.7,2.36
TXN-000444,2026-03-01 12:26:36,SUC-03,PROD-03,23.87,3.25
TXN-000445,2026-03-01 12:27:06,SUC-03,PROD-02,19.05,1.6
TXN-000446,2026-03-01 12:27:09,SUC-03,PROD-04,17.47,3.78
TXN-000447,2026-03-01 12:28:07,SUC-01,PROD-03,19.3,2.37
TXN-000448,2026-03-01 12:29:11,SUC-02,PROD-04,11.74,4.06
TXN-000449,2026-03-01 12:34:48,SUC-01,PROD-03,13.3,2.37
TXN-000450,2026-03-01 12:38:27,SUC-01,PROD-02,10.59,3.48
TXN-000451,2026-03-01 12:39:55,SUC-03,PROD-04,14.27,2.32
TXN-000452,2026-03-01 12:41:27,SUC-02,PROD-04,9.63,3.54
TXN-000453,2026-03-01 12:42:41,SUC-01,PROD-01,15.72,2.81
TXN-000454,2026-03-01 12:43:50,SUC-03,PROD-01,16.72,6.48
TXN-000455,2026-03-01 12:45:55,SUC-03,PROD-03,21.69,4.85
TXN-000456,2026-03-01 12:46:44,SUC-01,PROD-03,32.24,6.14
TXN-000457,2026-03-01 12:48:40,SUC-03,PROD-02,14.58,1.25
TXN-000458,2026-03-01 12:48:56,SUC-02,PROD-03,23.41,2.93
TXN-000459,2026-03-01 12:57:33,SUC-01,PROD-01,8.97,4.53
TXN-000460,2026-03-01 13:00:04,SUC-01,PROD-03,13.79,4.83
TXN-000461,2026-03-01 13:01:37,SUC-01,PROD-02,16.95,2.31
TXN-000462,2026-03-01 13:02:55,SUC-01,PROD-01,11.81,2.55
TXN-000463,2026-03-01 13:03:14,SUC-01,PROD-03,9.4,3.56
TXN-000464,2026-03-01 13:03:22,SUC-02,PROD-03,11.22,3.41
TXN-000465,2026-03-01 13:04:21,SUC-01,PROD-02,15.26,2.96
TXN-000466,2026-03-01 13:04:28,SUC-03,PROD-03,17.94,3.02
TXN-000467,2026-03-01 13:04:49,SUC-02,PROD-02,10.77,2.97
TXN-000468,2026-03-01 13:04:57,SUC-01,PROD-03,15.14,1.52
TXN-000469,2026-03-01 13:14:29,SUC-03,PROD-01,20.44,2.08
TXN-000470,2026-03-01 13:14:41,SUC-02,PROD-01,18.84,2.55
TXN-000471,2026-03-01 13:15:08,SUC-02,PROD-04,13.47,4.05
TXN-000472,2026-03-01 13:15:12,SUC-02,PROD-04,18.83,2.75
TXN-000473,2026-03-01 13:17:42,SUC-01,PROD-01,17.11,3.76
TXN-000474,2026-03-01 13:18:43,SUC-03,PROD-02,16.18,3.18
TXN-000475,2026-03-01 13:21:04,SUC-01,PROD-02,17.63,3.94
TXN-000476,2026-03-01 13:22:37,SUC-03,PROD-04,19.25,1.68
TXN-000477,2026-03-01 13:24:17,SUC-02,PROD-01,6.81,2.2
TXN-000478,2026-03-01 13:24:39,SUC-03,PROD-04,20.03,1.73
TXN-000479,2026-03-01 13:26:16,SUC-02,PROD-03,11.28,2.14
TXN-000480,2026-03-01 13:29:16,SUC-03,PROD-02,14.13,3.32
TXN-000481,2026-03-01 13:29:57,SUC-03,PROD-01,15.83,1.76
TXN-000482,2026-03-01 13:30:01,SUC-02,PROD-01,19.14,2.15
TXN-000483,2026-03-01 13:31:13,SUC-01,PROD-03,13.84,3.48
TXN-000484,2026-03-01 13:31:58,SUC-03,PROD-01,26.92,1.4
TXN-000485,2026-03-01 13:32:15,SUC-01,PROD-01,16.39,3.44
TXN-000486,2026-03-01 13:34:08,SUC-01,PROD-01,18.39,1.32
TXN-000487,2026-03-01 13:34:10,SUC-03,PROD-04,10.23,1.5
TXN-000488,2026-03-01 13:35:14,SUC-01,PROD-02,32.29,3.91
TXN-000489,2026-03-01 13:37:09,SUC-03,PROD-03,16.04,3.47
TXN-000490,2026-03-01 13:37:14,SUC-01,PROD-02,46.03,2.49
TXN-000491,2026-03-01 13:39:09,SUC-02,PROD-04,15.39,4.45
TXN-000492,2026-03-01 13:40:16,SUC-03,PROD-04,14.12,2.52
TXN-000493,2026-03-01 13:41:02,SUC-02,PROD-03,10.22,2.78
TXN-000494,2026-03-01 13:42:00,SUC-03,PROD-03,23.11,4.71
TXN-000495,2026-03-01 13:43:15,SUC-03,PROD-03,12.63,2.43
TXN-000496,2026-03-01 13:45:40,SUC-01,PROD-04,21.86,2.75
TXN-000497,2026-03-01 13:47:34,SUC-02,PROD-02,14.38,2.66
TXN-000498,2026-03-01 13:48:01,SUC-02,PROD-02,13.45,3.55
TXN-000499,2026-03-01 13:48:53,SUC-02,PROD-02,7.91,3.19
TXN-000500,2026-03-01 13:53:01,SUC-02,PROD-01,18.44,2.64
TXN-000501,2026-03-01 13:53:05,SUC-02,PROD-02,16.9,3.88
TXN-000502,2026-03-01 13:57:51,SUC-03,PROD-03,17.7,6.74
TXN-000503,2026-03-01 14:00:36,SUC-03,PROD-02,15.54,2.11
TXN-000504,2026-03-01 14:03:43,SUC-01,PROD-02,10.13,1.85
TXN-000505,2026-03-01 14:03:58,SUC-03,PROD-04,22.13,4.05
TXN-000506,2026-03-01 14:06:06,SUC-01,PROD-03,20.34,3.7
TXN-000507,2026-03-01 14:06:15,SUC-03,PROD-03,16.24,4.27
TXN-000508,2026-03-01 14:06:37,SUC-02,PROD-04,11.17,3.14
TXN-000509,2026-03-01 14:07:36,SUC-02,PROD-04,31.38,2.73
TXN-000510,2026-03-01 14:10:19,SUC-02,PROD-02,18.41,3.76
TXN-000511,2026-03-01 14:10:38,SUC-02,PROD-02,19.84,2.22
TXN-000512,2026-03-01 14:12:24,SUC-03,PROD-04,10.04,3.66
TXN-000513,2026-03-01 14:13:29,SUC-02,PROD-04,30.97,3.5
TXN-000514,2026-03-01 14:15:50,SUC-01,PROD-02,42.77,2.51
TXN-000515,2026-03-01 14:16:29,SUC-03,PROD-01,13.32,1.67
TXN-000516,2026-03-01 14:18:01,SUC-03,PROD-02,7.84,3.86
TXN-000517,2026-03-01 14:18:44,SUC-03,PROD-01,12.34,2.8
TXN-000518,2026-03-01 14:18:49,SUC-03,PROD-02,30.38,2.85
TXN-000519,2026-03-01 14:19:40,SUC-03,PROD-04,38.18,2.67
TXN-000520,2026-03-01 14:22:27,SUC-01,PROD-01,14.74,3.61
TXN-000521,2026-03-01 14:22:36,SUC-03,PROD-01,27.07,2.54
TXN-000522,2026-03-01 14:24:36,SUC-03,PROD-01,19.15,2.84
TXN-000523,2026-03-01 14:25:17,SUC-03,PROD-04,18.51,3.36
TXN-000524,2026-03-01 14:26:12,SUC-01,PROD-02,17.7,3.34
TXN-000525,2026-03-01 14:26:29,SUC-01,PROD-03,14.88,4.44
TXN-000526,2026-03-01 14:27:44,SUC-03,PROD-03,11.93,3.32
TXN-000527,2026-03-01 14:30:42,SUC-02,PROD-01,12.94,4.92
TXN-000528,2026-03-01 14:30:51,SUC-01,PROD-04,17.6,3.09
TXN-000529,2026-03-01 14:31:53,SUC-03,PROD-04,29.51,2.31
TXN-000530,2026-03-01 14:36:30,SUC-01,PROD-03,24.59,2.53
TXN-000531,2026-03-01 14:38:47,SUC-02,PROD-02,15.03,2.51
TXN-000532,2026-03-01 14:38:47,SUC-03,PROD-01,35.72,1.97
TXN-000533,2026-03-01 14:42:27,SUC-01,PROD-03,19.26,2.65
TXN-000534,2026-03-01 14:44:16,SUC-02,PROD-01,16.7,3.13
TXN-000535,2026-03-01 14:45:07,SUC-02,PROD-04,11.02,2.45
TXN-000536,2026-03-01 14:46:59,SUC-01,PROD-01,16.53,2.31
TXN-000537,2026-03-01 14:49:23,SUC-02,PROD-03,14.48,2.45
TXN-000538,2026-03-01 14:49:47,SUC-03,PROD-02,11.31,2.46
TXN-000539,2026-03-01 14:49:52,SUC-02,PROD-02,29.46,2.57
TXN-000540,2026-03-01 14:53:42,SUC-03,PROD-02,12.52,2.45
TXN-000541,2026-03-01 14:54:19,SUC-03,PROD-04,18.26,2.06
TXN-000542,2026-03-01 14:54:30,SUC-03,PROD-02,11.51,3.39
TXN-000543,2026-03-01 14:55:43,SUC-03,PROD-02,11.02,2.37
TXN-000544,2026-03-01 14:55:46,SUC-01,PROD-04,25.04,2.33
TXN-000545,2026-03-01 14:56:36,SUC-01,PROD-02,8.23,4.36
TXN-000546,2026-03-01 14:57:57,SUC-03,PROD-04,17.4,1.59
TXN-000547,2026-03-01 15:01:59,SUC-02,PROD-03,14.95,2.22
TXN-000548,2026-03-01 15:04:37,SUC-02,PROD-03,11.42,3.09
TXN-000549,2026-03-01 15:06:03,SUC-01,PROD-02,21.18,5.94
TXN-000550,2026-03-01 15:06:44,SUC-02,PROD-03,14.26,3.81
TXN-000551,2026-03-01 15:07:50,SUC-02,PROD-02,24.29,3.49
TXN-000552,2026-03-01 15:12:34,SUC-01,PROD-02,22.26,2.28
TXN-000553,2026-03-01 15:15:12,SUC-01,PROD-04,16.81,6.37
TXN-000554,2026-03-01 15:15:55,SUC-01,PROD-01,14.77,2.63
TXN-000555,2026-03-01 15:17:29,SUC-01,PROD-01,11.52,1.5
TXN-000556,2026-03-01 15:19:36,SUC-02,PROD-04,13.27,2.92
TXN-000557,2026-03-01 15:21:51,SUC-01,PROD-04,30.08,3.39
TXN-000558,2026-03-01 15:22:14,SUC-03,PROD-02,18.17,2.3
TXN-000559,2026-03-01 15:24:25,SUC-02,PROD-02,24.56,5.57
TXN-000560,2026-03-01 15:25:46,SUC-01,PROD-01,24.24,3.73
TXN-000561,2026-03-01 15:27:11,SUC-01,PROD-04,10.77,2.58
TXN-000562,2026-03-01 15:28:08,SUC-01,PROD-04,28.0,5.47
TXN-000563,2026-03-01 15:28:51,SUC-01,PROD-04,31.1,2.58
TXN-000564,2026-03-01 15:35:06,SUC-01,PROD-03,45.4,3.52
TXN-000565,2026-03-01 15:36:50,SUC-02,PROD-03,5.58,3.68
TXN-000566,2026-03-01 15:38:51,SUC-02,PROD-02,32.74,2.93
TXN-000567,2026-03-01 15:38:51,SUC-03,PROD-02,8.84,2.74
TXN-000568,2026-03-01 15:39:16,SUC-03,PROD-03,13.27,3.35
TXN-000569,2026-03-01 15:40:06,SUC-03,PROD-04,17.25,2.66
TXN-000570,2026-03-01 15:40:12,SUC-03,PROD-01,23.39,4.79
TXN-000571,2026-03-01 15:40:15,SUC-02,PROD-04,10.79,2.18
TXN-000572,2026-03-01 15:41:41,SUC-01,PROD-02,9.1,4.23
TXN-000573,2026-03-01 15:42:43,SUC-03,PROD-03,11.78,2.88
TXN-000574,2026-03-01 15:43:48,SUC-03,PROD-03,25.82,3.17
TXN-000575,2026-03-01 15:43:58,SUC-02,PROD-01,20.42,3.92
TXN-000576,2026-03-01 15:44:53,SUC-02,PROD-03,8.33,3.52
TXN-000577,2026-03-01 15:45:12,SUC-02,PROD-02,21.41,2.68
TXN-000578,2026-03-01 15:46:49,SUC-03,PROD-01,12.73,2.86
TXN-000579,2026-03-01 15:49:19,SUC-02,PROD-03,22.06,2.47
TXN-000580,2026-03-01 15:51:14,SUC-03,PROD-04,26.57,2.81
TXN-000581,2026-03-01 15:53:08,SUC-03,PROD-02,15.21,2.95
TXN-000582,2026-03-01 15:54:43,SUC-02,PROD-04,12.26,3.04
TXN-000583,2026-03-01 15:55:06,SUC-01,PROD-04,17.03,2.26
TXN-000584,2026-03-01 15:55:54,SUC-01,PROD-03,12.79,2.59
TXN-000585,2026-03-01 15:59:04,SUC-01,PROD-01,26.63,3.68
TXN-000586,2026-03-01 16:00:05,SUC-01,PROD-01,23.02,2.97
TXN-000587,2026-03-01 16:00:54,SUC-02,PROD-04,12.88,2.97
TXN-000588,2026-03-01 16:01:39,SUC-03,PROD-02,9.5,2.43
TXN-000589,2026-03-01 16:02:22,SUC-02,PROD-02,11.08,2.61
TXN-000590,2026-03-01 16:03:03,SUC-01,PROD-03,14.27,3.25
TXN-000591,2026-03-01 16:03:10,SUC-01,PROD-04,12.36,3.1
TXN-000592,2026-03-01 16:03:41,SUC-01,PROD-04,19.89,4.46
TXN-000593,2026-03-01 16:04:32,SUC-02,PROD-02,19.49,3.14
TXN-000594,2026-03-01 16:04:38,SUC-01,PROD-04,18.22,4.03
TXN-000595,2026-03-01 16:04:43,SUC-01,PROD-02,49.62,2.82
TXN-000596,2026-03-01 16:05:15,SUC-02,PROD-01,26.29,3.36
TXN-000597,2026-03-01 16:05:50,SUC-03,PROD-01,19.53,3.42
TXN-000598,2026-03-01 16:05:58,SUC-03,PROD-01,12.71,1.65
TXN-000599,2026-03-01 16:06:43,SUC-03,PROD-02,16.95,2.85
TXN-000600,2026-03-01 16:07:29,SUC-03,PROD-01,14.57,2.77
TXN-000601,2026-03-01 16:08:50,SUC-03,PROD-02,25.6,2.9
TXN-000602,2026-03-01 16:09:48,SUC-03,PROD-01,14.22,3.47
TXN-000603,2026-03-01 16:10:03,SUC-01,PROD-01,18.52,3.62
TXN-000604,2026-03-01 16:10:16,SUC-03,PROD-04,22.43,4.53
TXN-000605,2026-03-01 16:10:26,SUC-01,PROD-01,14.77,2.16
TXN-000606,2026-03-01 16:11:12,SUC-03,PROD-01,20.62,3.71
TXN-000607,2026-03-01 16:12:18,SUC-01,PROD-04,28.37,3.78
TXN-000608,2026-03-01 16:13:03,SUC-01,PROD-04,18.74,2.06
TXN-000609,2026-03-01 16:13:55,SUC-01,PROD-03,12.02,3.68
TXN-000610,2026-03-01 16:14:30,SUC-03,PROD-01,6.86,4.23
TXN-000611,2026-03-01 16:14:55,SUC-03,PROD-04,8.18,3.58
TXN-000612,2026-03-01 16:15:37,SUC-01,PROD-02,20.42,3.13
TXN-000613,2026-03-01 16:15:53,SUC-02,PROD-04,24.08,3.27
TXN-000614,2026-03-01 16:16:21,SUC-02,PROD-04,27.37,2.59
TXN-000615,2026-03-01 16:16:34,SUC-03,PROD-03,8.96,1.28
TXN-000616,2026-03-01 16:16:37,SUC-03,PROD-04,10.62,2.35
TXN-000617,2026-03-01 16:17:53,SUC-03,PROD-03,18.02,5.02
TXN-000618,2026-03-01 16:17:56,SUC-02,PROD-02,24.19,4.88
TXN-000619,2026-03-01 16:17:56,SUC-02,PROD-01,20.56,3.96
TXN-000620,2026-03-01 16:18:20,SUC-03,PROD-04,15.26,1.84
TXN-000621,2026-03-01 16:18:27,SUC-01,PROD-04,15.87,3.03
TXN-000622,2026-03-01 16:18:47,SUC-03,PROD-01,35.11,3.21
TXN-000623,2026-03-01 16:19:50,SUC-03,PROD-04,11.88,1.68
TXN-000624,2026-03-01 16:20:11,SUC-02,PROD-03,31.01,3.8
TXN-000625,2026-03-01 16:20:54,SUC-02,PROD-04,16.81,6.45
TXN-000626,2026-03-01 16:20:58,SUC-03,PROD-03,15.39,2.45
TXN-000627,2026-03-01 16:21:01,SUC-02,PROD-03,14.79,4.62
TXN-000628,2026-03-01 16:22:51,SUC-02,PROD-03,18.01,1.59
TXN-000629,2026-03-01 16:23:33,SUC-03,PROD-01,25.9,2.16
TXN-000630,2026-03-01 16:23:43,SUC-03,PROD-04,11.98,1.54
TXN-000631,2026-03-01 16:24:00,SUC-01,PROD-04,43.46,5.39
TXN-000632,2026-03-01 16:24:16,SUC-01,PROD-04,10.27,3.19
TXN-000633,2026-03-01 16:24:52,SUC-03,PROD-01,20.4,2.82
TXN-000634,2026-03-01 16:25:00,SUC-03,PROD-04,13.53,3.41
TXN-000635,2026-03-01 16:25:07,SUC-01,PROD-01,17.44,2.81
TXN-000636,2026-03-01 16:25:57,SUC-01,PROD-01,40.55,2.53
TXN-000637,2026-03-01 16:26:42,SUC-01,PROD-02,45.79,2.92
TXN-000638,2026-03-01 16:26:52,SUC-02,PROD-01,6.05,1.9
TXN-000639,2026-03-01 16:27:11,SUC-02,PROD-02,13.81,3.07
TXN-000640,2026-03-01 16:27:23,SUC-02,PROD-02,26.14,3.12
TXN-000641,2026-03-01 16:28:02,SUC-03,PROD-01,12.92,2.8
TXN-000642,2026-03-01 16:28:15,SUC-02,PROD-02,48.0,2.6
TXN-000643,2026-03-01 16:29:04,SUC-03,PROD-04,30.16,3.6
TXN-000644,2026-03-01 16:29:27,SUC-02,PROD-03,15.11,2.23
TXN-000645,2026-03-01 16:29:58,SUC-03,PROD-04,17.83,4.9
TXN-000646,2026-03-01 16:30:51,SUC-03,PROD-02,20.44,3.19
TXN-000647,2026-03-01 16:31:06,SUC-02,PROD-02,19.7,2.07
TXN-000648,2026-03-01 16:31:09,SUC-01,PROD-03,14.73,2.19
TXN-000649,2026-03-01 16:31:13,SUC-02,PROD-04,14.86,2.09
TXN-000650,2026-03-01 16:31:30,SUC-01,PROD-02,13.05,2.29
TXN-000651,2026-03-01 16:31:54,SUC-02,PROD-04,7.94,2.44
TXN-000652,2026-03-01 16:32:05,SUC-01,PROD-04,8.57,3.55
TXN-000653,2026-03-01 16:32:58,SUC-01,PROD-04,18.6,1.8
TXN-000654,2026-03-01 16:32:58,SUC-03,PROD-03,17.44,3.07
TXN-000655,2026-03-01 16:33:12,SUC-02,PROD-03,9.38,1.94
TXN-000656,2026-03-01 16:33:20,SUC-01,PROD-02,36.23,2.96
TXN-000657,2026-03-01 16:34:03,SUC-01,PROD-04,27.84,1.78
TXN-000658,2026-03-01 16:34:27,SUC-02,PROD-04,29.16,2.77
TXN-000659,2026-03-01 16:34:53,SUC-01,PROD-01,22.86,3.07
TXN-000660,2026-03-01 16:34:56,SUC-03,PROD-03,23.88,2.8
TXN-000661,2026-03-01 16:35:00,SUC-02,PROD-04,7.99,2.7
TXN-000662,2026-03-01 16:35:23,SUC-03,PROD-04,10.69,3.21
TXN-000663,2026-03-01 16:36:39,SUC-02,PROD-04,24.23,3.41
TXN-000664,2026-03-01 16:37:17,SUC-02,PROD-04,26.86,4.25
TXN-000665,2026-03-01 16:37:23,SUC-03,PROD-04,24.5,2.61
TXN-000666,2026-03-01 16:37:30,SUC-01,PROD-01,9.64,2.9
TXN-000667,2026-03-01 16:37:36,SUC-01,PROD-03,7.04,2.7
TXN-000668,2026-03-01 16:37:47,SUC-01,PROD-01,18.01,3.76
TXN-000669,2026-03-01 16:38:02,SUC-01,PROD-01,17.08,3.17
TXN-000670,2026-03-01 16:38:44,SUC-02,PROD-03,16.63,3.41
TXN-000671,2026-03-01 16:39:05,SUC-01,PROD-04,10.05,3.14
TXN-000672,2026-03-01 16:39:14,SUC-03,PROD-01,10.18,2.75
TXN-000673,2026-03-01 16:39:51,SUC-02,PROD-03,25.05,2.24
TXN-000674,2026-03-01 16:40:23,SUC-03,PROD-04,11.19,2.82
TXN-000675,2026-03-01 16:40:52,SUC-03,PROD-02,18.0,3.7
TXN-000676,2026-03-01 16:40:57,SUC-02,PROD-04,25.38,2.53
TXN-000677,2026-03-01 16:41:02,SUC-03,PROD-04,13.14,1.64
TXN-000678,2026-03-01 16:41:04,SUC-03,PROD-03,14.67,2.49
TXN-000679,2026-03-01 16:41:17,SUC-02,PROD-01,18.87,3.78
TXN-000680,2026-03-01 16:41:21,SUC-02,PROD-04,23.64,2.82
TXN-000681,2026-03-01 16:42:23,SUC-02,PROD-02,14.22,2.58
TXN-000682,2026-03-01 16:42:24,SUC-02,PROD-01,12.24,2.86
TXN-000683,2026-03-01 16:42:45,SUC-01,PROD-04,14.94,2.68
TXN-000684,2026-03-01 16:43:25,SUC-03,PROD-01,7.67,2.32
TXN-000685,2026-03-01 16:43:46,SUC-03,PROD-03,28.42,2.7
TXN-000686,2026-03-01 16:44:19,SUC-03,PROD-02,10.31,1.59
TXN-000687,2026-03-01 16:44:46,SUC-01,PROD-01,16.61,1.97
TXN-000688,2026-03-01 16:45:09,SUC-02,PROD-02,11.54,3.26
TXN-000689,2026-03-01 16:46:08,SUC-03,PROD-01,13.58,2.64
TXN-000690,2026-03-01 16:46:33,SUC-02,PROD-01,12.39,1.91
TXN-000691,2026-03-01 16:47:20,SUC-01,PROD-02,27.08,1.57
TXN-000692,2026-03-01 16:47:26,SUC-03,PROD-03,9.72,3.88
TXN-000693,2026-03-01 16:47:43,SUC-03,PROD-04,18.81,5.4
TXN-000694,2026-03-01 16:48:29,SUC-02,PROD-04,13.09,3.62
TXN-000695,2026-03-01 16:49:30,SUC-02,PROD-01,25.29,3.59
